nx_date,nt_pool_fund_code,nt_security_name,nt_security_currency,nt_gti_code,nt_bloomberg_code,nt_yellow_key_code,nt_figi_code,nt_quotation_code,nt_quantity,nt_issuer_country_code,nt_second_quotation_currency,nt_underlying_security_name,nt_bloomberg_code_of_underlying
2024-02-26,NGT2754,KELLANOVA,USD,S01,K UN,Equity,BBG000BMKH35,,302553,US,,,
2024-02-20,NGT6144,DANAHER CORP,USD,S01,DHR UN,Equity,BBG000BH3LR0,,166716,US,,,
2023-12-28,NGT2754,,USD,B01,ZK6094740,Corp,BBG01GM6DNN5,,300000,US,,,
2023-12-22,NGT2754,CHILE 4% 22-31/01/2052,USD,B31,BT8492386,Govt,BBG014X2RWX3,,750000,CL,,,
2023-12-28,NGT2754,FNCL 5 1/11 5% 11-25/08/2037,USD,P09,01F050619,Mtge,BBG00BT1PNG6,,2400000,US,,,
2023-12-28,NGT2754,,AUD,B31,QJ1521823,Govt,BBG00B5ZGWL1,7,690000,AU,,,
2023-12-27,NGT2754,URUGUAY 5.75% 22-28/10/2034,USD,P15,BZ8769342,Govt,BBG01B4YGRH0,,923211,UY,,,
2024-02-27,NGT6144,EBOS GROUP LTD,NZD,S01,EBO NZ,Equity,BBG000BQ6YD4,,8769,NZ,,,
2023-12-27,NGT2754,CHINA GOVT BOND 3.39% 20-16/03/2050,CNY,B31,BG6396942,Govt,BBG00S8VHG16,,30000000,CN,,,
2024-02-22,NGT6144,ROCKWELL AUTOMATION INC,USD,S01,ROK UN,Equity,BBG000BBCHL8,,62661,US,,,
2024-02-19,NGT6144,STMICROELECTRONICS NV,EUR,S01,STMMI IM,Equity,BBG000JWXD12,,410829,CH,,,
2023-12-28,NGT2754,JAPAN GOVT 40-YR 0.5% 20-20/03/2060,JPY,B31,BJ7062745,Govt,BBG00V2Y0J02,,220650000,JP,,,
2023-12-28,NGT2754,INTEREST RATE SWAP (C),GBP,IR,,,,,-261300000,FR,GBP,INTEREST RATE SWAP,
2023-12-27,NGT2754,ENEL FIN INTL NV 5% 22-15/06/2032,USD,B01,BX0750584,Corp,BBG0180YY678,,600000,NL,,,
2024-02-21,NGT6144,SAGE GROUP PLC/THE,GBP,S01,SGE LN,Equity,BBG000BN0PP3,12,1222029,GB,,,
2024-02-21,NGT6144,STRAUMANN HOLDING AG-REG,CHF,S01,STMN SE,Equity,BBG000C1Y7D6,,66570,CH,,,
2023-12-28,NGT2754,UNITED MEXICAN 5% 20-27/04/2051,USD,B31,BJ0652443,Govt,BBG00TDL9HJ8,,900000,MX,,,
2023-12-22,NGT2754,,EUR,B31,ZP3538151,Govt,BBG00RB6QXG6,,1650000,PT,,,
2023-12-27,NGT2754,MEXICAN BONOS 7.75% 12-13/11/2042,MXN,B31,EJ1291206,Govt,BBG002W625T1,,9000000,MX,,,
2023-12-27,NGT2754,AUSTRALIAN GOVT. 3% 16-21/03/2047,AUD,B31,QZ5429456,Govt,BBG00DSN4N96,,420000,AU,,,
2024-02-27,NGT6144,COOPER COS INC/THE,USD,S01,COO UW,Equity,BBG000BG3445,,202503,US,,,
2023-12-27,NGT2754,DEUTSCHE BANK AG 22-23/02/2028 FRN,EUR,B03,BU6022612,Corp,BBG015D754H5,,300000,DE,,,
2023-12-22,NGT2754,,USD,P09,21H060614,Mtge,BBG014C02913,,2400000,US,,,
2023-12-27,NGT2754,SOCIETE GENERALE 23-14/05/2172 FRN,USD,B03,ZH9992624,Corp,BBG01K26CX11,,300000,FR,,,
2024-02-21,NGT6144,,USD,S01,RHI UN,Equity,BBG000BS5GM0,,84486,US,,,
2024-02-16,NGT6144,,JPY,S01,6954 JT,Equity,BBG000BM3VX0,,320400,JP,,,
2024-02-23,NGT6144,HASBRO INC,USD,S01,HAS UW,Equity,BBG000BKVWG0,,116364,US,,,
2023-12-22,NGT2754,CAIXABANK 20-31/12/2060 FRN,EUR,B03,ZO7459118,Corp,BBG00XQYDKQ7,,12000000,ES,,,
2023-12-22,NGT2754,INTEREST RATE SWAP (F),GBP,IR,,,,,122100000,GB,GBP,INTEREST RATE SWAP,
2024-02-28,NGT6144,OWENS CORNING,USD,S01,OC UN,Equity,BBG000M44Y70,,54963,US,,,
2023-12-28,NGT2754,CALL AUD/USD 18/01/2024 0.6775,AUD,O02,7251078,,,,-105150000,US,AUD,AUD/USD,
2023-12-27,NGT2754,G2SF 6.5% Jan,USD,P06,,Mtge,,,0,US,,,
2023-12-22,NGT2754,INTEREST RATE SWAP (C),USD,IR,,,,,-21600000,FR,USD,INTEREST RATE SWAP,
2024-02-26,NGT6144,,EUR,S09,HEN3 GY,Equity,BBG000BC3BJ2,,51177,DE,,,
2023-12-28,NGT2754,PACKAGING CORP 5.7% 23-01/12/2033,USD,B01,ZG3877179,Corp,BBG01KBN8NH4,,279000,US,,,
2024-02-27,NGT6144,ORKLA ASA,NOK,S01,ORK NO,Equity,BBG000BDCCC5,,392280,NO,,,
2023-12-28,NGT2754,INDONESIA GOVT 8.25% 15-15/05/2036,IDR,B31,AF1743877,Govt,BBG009K01880,,6150000000,ID,,,
2024-02-21,NGT6144,BALL CORP,USD,S01,BALL UN,Equity,BBG000BDDPK6,,28059,US,,,
2024-02-28,NGT6144,CORP ACCIONA ENERGIAS RENOVA,EUR,S01,ANE SQ,Equity,BBG003QR20L9,,85656,ES,,,
2024-02-23,NGT6144,SEGRO PLC,GBP,S62,SGRO LN,Equity,BBG000BF1HY7,,690951,GB,,,
2024-02-28,NGT6144,LENNOX INTERNATIONAL INC,USD,S01,LII UN,Equity,BBG000BB5D35,,21180,US,,,
2024-02-27,NGT6144,NATIONAL BANK OF CANADA,CAD,S01,NA CT,Equity,BBG000BZQB42,,138498,CA,,,
2023-12-27,NGT2754,STATE OF ISRAEL 2.5% 20-15/01/2030,USD,B31,ZP3544530,Govt,BBG00RB6TG16,,1500000,IL,,,
2024-02-26,NGT6144,,USD,S01,AWK UN,Equity,BBG000TRJ3B9,,194967,US,,,
2024-02-15,NGT6144,LEGAL & GENERAL GROUP PLC,GBP,S01,LGEN LN,Equity,BBG000BDQCG6,,881199,GB,,,
2024-02-28,NGT6144,,CAD,S01,SLF CT,Equity,BBG000LS69L5,,98091,CA,,,
2023-12-28,NGT2754,TORONTO DOM BANK 5.523% 23-17/07/2028,USD,B01,ZJ7254684,Corp,BBG01HD9B282,,300000,CA,,,
2023-12-28,NGT2754,DEUTSCHE BAHN FIN 3.5% 17-27/09/2024,AUD,B01,AP2184780,Corp,BBG00HS3D6Z9,,600000,NL,,,
2024-02-16,NGT6144,METRO INC/CN,CAD,S01,MRU CT,Equity,BBG000BZNTN5,,349875,CA,,,
2023-12-27,NGT2754,G2SF 3.5 1/12 3.5% 12-20/09/2041,USD,P09,,Mtge,BBG00BT1PPR9,,600000,US,,,
2023-12-28,NGT2754,GNR 2017-42 IC 4.5% 17-20/08/2041,USD,P05,CX2C7H02,Mtge,BBG00G4XJTK1,,3613991.829,US,,,
2023-12-28,NGT2754,DELL INT / EMC 6.02% 21-15/06/2026,USD,B01,BP5880219,Corp,BBG0113JJ6J7,,150000,US,,,
2024-02-26,NGT6144,CENTENE CORP,USD,S01,CNC UN,Equity,BBG000BDXFR9,,103389,US,,,
2024-02-22,NGT6144,,EUR,S01,AMS SQ,Equity,BBG000QSDZF1,,80565,ES,,,
2023-12-28,NGT2754,,USD,P05,3140QMRC0,Mtge,BBG013KB95Q6,,1305102.66,US,,,
2024-02-21,NGT2754,QBE INSURANCE GROUP LTD,AUD,S01,QBE AT,Equity,BBG000BB1VZ4,,543510,AU,,,
2024-02-23,NGT6144,,USD,S01,ILMN UW,Equity,BBG000DSQ5M9,,62052,US,,,
2024-02-16,NGT2754,IDEX CORP,USD,S01,IEX UN,Equity,BBG000C1HPK7,,114993,US,,,
2024-02-15,NGT6144,MOODYS CORP,USD,S01,MCO UN,Equity,BBG000F86JD3,,78408,US,,,
2024-02-28,NGT6144,,DKK,S01,DSV DC,Equity,BBG000BSNXK5,,35925,DK,,,
2024-02-16,NGT6144,FINECOBANK SPA,EUR,S01,FBK IM,Equity,BBG006C09JD7,,297096,IT,,,
2024-02-20,NGT2754,EDP RENOVAVEIS SA,EUR,S01,EDPR PL,Equity,BBG000PRGX02,,425742,ES,,,
2024-02-20,NGT2754,ADOBE INC,USD,S01,ADBE UW,Equity,BBG000BB5BP5,,72732,US,,,
2023-12-28,NGT2754,WALT DISNEY CO 3.057% 20-30/03/2027,CAD,B01,BH4009172,Corp,BBG00SVF7QZ7,,2100000,US,,,
2023-12-28,NGT2754,FR RA5898 2% 21-01/09/2051,USD,P05,3133KMRT4,Mtge,BBG012D9JW18,,1268808.975,US,,,
2024-02-22,NGT2754,,USD,S01,MCO UN,Equity,BBG000F86JD3,,67053,US,,,
2024-02-20,NGT6144,ELIA GROUP SA/NV,EUR,S01,ELI BB,Equity,BBG000KR9Z28,,44247,BE,,,
2024-02-26,NGT6144,CARREFOUR SA,EUR,S01,CA FP,Equity,BBG000BBY8X1,,78771,FR,,,
2024-02-22,NGT6144,ORIENTAL LAND CO LTD,JPY,S01,4661 JT,Equity,BBG000HPZ220,,213000,JP,,,
2024-02-28,NGT2754,,USD,S01,AWK UN,Equity,BBG000TRJ3B9,,193572,US,,,
2024-02-26,NGT6144,ROCKWELL AUTOMATION INC,USD,S01,ROK UN,Equity,BBG000BBCHL8,,62472,US,,,
2023-12-27,NGT2754,,USD,B03,ZH0980917,Corp,BBG01JJ2X2B9,,450000,FR,,,
2024-02-22,NGT6144,GIVAUDAN-REG,CHF,S01,GIVN SE,Equity,BBG00HCYH960,,3303,CH,,,
2023-12-22,NGT2754,BELGIAN 2.15% 16-22/06/2066,EUR,B31,JK9434768,Govt,BBG00CSRJDY7,,360000,BE,,,
2023-12-22,NGT2754,QUEST DIAGNOSTIC 6.4% 23-30/11/2033,USD,B01,ZH8227576,Corp,BBG01JZ65HS2,3,300000,US,,,
2023-12-28,NGT2754,CHILE 4% 22-31/01/2052,USD,B31,BT8492386,Govt,BBG014X2RWX3,,750000,CL,,,
2024-02-16,NGT6144,LOWES COS INC,USD,S01,LOW UN,Equity,BBG000BNDQS4,,98004,US,,,
2024-02-19,NGT6144,,EUR,S01,DSFIR NA,Equity,BBG01F6K3S63,,48654,CH,,,
2024-02-20,NGT6144,LY CORP,JPY,S01,4689 JT,Equity,BBG000BV9F96,,1919400,JP,,,
2023-12-27,NGT2754,VERIZON COMM INC 1.75% 20-20/01/2031,USD,B01,BM3903374,Corp,BBG00Y4Q8W68,,900000,US,,,
2023-12-22,NGT2754,FR SD3490 2% 23-01/03/2052,USD,P05,3132DQ2X3,Mtge,BBG01HL44XD8,,2928979.47,US,,,
2024-02-20,NGT6144,SEGRO PLC,GBP,S62,SGRO LN,Equity,BBG000BF1HY7,,807963,GB,,,
2023-12-27,NGT2754,,USD,P05,CX20I21B,Mtge,BBG00YS66JG6,,8849275.528,US,,,
2024-02-26,NGT6144,,USD,S01,IDXX UW,Equity,BBG000BLS2X9,,32469,US,,,
2024-02-22,NGT6144,HERMES INTERNATIONAL,EUR,S01,RMS FP,Equity,BBG000BDYY97,,8646,FR,,,
2023-12-22,NGT2754,PROLOGIS EURO 0.375% 20-06/02/2028,EUR,B01,ZP7362558,Corp,BBG00RKKV730,11,528000,US,,,
2023-12-22,NGT2754,,RUB,B31,AR4278297,Govt,BBG00K53FBX6,,7680000,RU,,,
2023-12-28,NGT2754,CAIXABANK 17-31/12/2049,EUR,B03,AN7632044,Corp,BBG00GTPLS66,,10800000,ES,,,
2023-12-22,NGT2754,ISRAEL FIXED 1% 19-31/03/2030 FLAT,ILS,B31,ZQ3887697,Govt,BBG00QQFDTY5,,801000,IL,,,
2024-02-28,NGT2754,MARSH & MCLENNAN COS,USD,S01,MMC UN,Equity,BBG000BP4P74,,161808,US,,,
2023-12-22,NGT2754,STATE STREET CRP 23-21/11/2034 FRN,USD,B03,ZG2137211,Corp,BBG01K70G0C5,,375000,US,,,
2024-02-20,NGT6144,ORION OYJ-CLASS B,EUR,S01,ORNBV FH,Equity,BBG000PPDYY0,,132789,FI,,,
2024-02-23,NGT6144,ADMIRAL GROUP PLC,GBP,S01,ADM LN,Equity,BBG000PG2GZ0,,23421,GB,,,
2024-02-19,NGT6144,PUMA SE,EUR,S01,PUM GY,Equity,BBG000BLMW23,,13296,DE,,,
2024-02-16,NGT6144,LAMB WESTON HOLDINGS INC,USD,S01,LW UN,Equity,BBG00CZN9QJ7,,108327,US,,,
2024-02-15,NGT6144,FIDELITY NATIONAL INFO SERV,USD,S01,FIS UN,Equity,BBG000BK2H93,,156888,US,,,
2024-02-19,NGT2754,ANNALY CAPITAL MANAGEMENT IN,USD,S62,NLY UN,Equity,BBG000BJFKR5,,410670,US,,,
2024-02-15,NGT2754,ASX LTD,AUD,S01,ASX AT,Equity,BBG000BQ3XG6,,45852,AU,,,
2024-02-16,NGT6144,ALLY FINANCIAL INC,USD,S01,ALLY UN,Equity,BBG001LYYYZ9,,186663,US,,,
2023-12-27,NGT2754,,JPY,B31,BP8093554,Govt,BBG01177G1G6,,92700000,JP,,,
2024-02-22,NGT6144,,JPY,S01,4062 JT,Equity,BBG000BG1XQ9,,146700,JP,,,
2024-02-28,NGT6144,POSTE ITALIANE SPA,EUR,S01,PST IM,Equity,BBG009S5S6L1,,359679,IT,,,
2024-02-27,NGT6144,,JPY,S01,4528 JT,Equity,BBG000BJY3L8,,499800,JP,,,
2023-12-27,NGT2754,,USD,P05,31418DTQ5,Mtge,BBG00WHNWF56,,3453039.331,US,,,
2023-12-28,NGT2754,UNITED KINGDOM G 3.5% 14-22/01/2045,GBP,B31,EK3339349,Govt,BBG006N6HZM7,,1980000,GB,,,
2024-02-28,NGT6144,COCA-COLA EUROPACIFIC PARTNE,USD,S01,CCEP UW,Equity,BBG00B6BFWM3,,108762,GB,,,
2023-12-28,NGT2754,,USD,P07,CX3RUN0D,Mtge,BBG019RKXW44,,9041092.522,US,,,
2024-02-27,NGT6144,SINO LAND CO,HKD,S01,83 HK,Equity,BBG000BDSR53,,4734000,HK,,,
2024-02-26,NGT6144,,AUD,S01,CPU AT,Equity,BBG000BKP1M8,,194088,AU,,,
2024-02-26,NGT6144,AECOM,USD,S01,ACM UN,Equity,BBG000F61TD0,,163593,US,,,
2023-12-27,NGT2754,SPANISH GOVT 2.7% 18-31/10/2048,EUR,B31,AR3918646,Govt,BBG00K4MX853,,990000,ES,,,
2024-02-16,NGT6144,REPLIGEN CORP,USD,S01,RGEN UW,Equity,BBG000BS4JZ1,,44385,US,,,
2023-12-28,NGT2754,INTEREST RATE SWAP (F),GBP,IR,,,,,204000000,FR,GBP,INTEREST RATE SWAP,
2024-02-21,NGT6144,,CAD,S01,NA CT,Equity,BBG000BZQB42,,163608,CA,,,
2023-12-27,NGT2754,FN FS4939 5.5% 23-01/06/2053,USD,P05,3140XLPZ5,Mtge,BBG01GZ04964,,2010997.632,US,,,
2023-12-22,NGT2754,INTEREST RATE SWAP (F),EUR,IR,,,,,17400000,FR,EUR,INTEREST RATE SWAP,
2024-02-23,NGT2754,,DKK,S01,COLOB DC,Equity,BBG000BLV8Z0,,61230,DK,,,
2023-12-22,NGT2754,,USD,P05,AV3658151,Corp,BBG00MFBDYQ3,,900000,CL,,,
2024-02-16,NGT6144,HOYA CORP,JPY,S01,7741 JT,Equity,BBG000BGSJK7,,127200,JP,,,
2024-02-20,NGT6144,GILDAN ACTIVEWEAR INC,CAD,S01,GIL CT,Equity,BBG000BQ6093,,118791,CA,,,
2024-02-26,NGT6144,QIAGEN N.V.,EUR,S01,QIA GY,Equity,BBG000H50QW6,,199263,NL,,,
2024-02-15,NGT6144,,USD,S01,DECK UN,Equity,BBG000BKY175,,20037,US,,,
2024-02-23,NGT6144,BIOGEN INC,USD,S01,BIIB UW,Equity,BBG000C18861,,39288,US,,,
2024-02-15,NGT6144,FORTUNE BRANDS INNOVATIONS I,USD,S01,FBIN UN,Equity,BBG001VCCJW6,,193008,US,,,
2024-02-19,NGT6144,FERGUSON PLC,USD,S01,FERG UN,Equity,BBG00P5M4V43,,52359,GB,,,
2023-12-27,NGT2754,IL ST TXB-PENSION 5.1% 03-01/06/2033,USD,B31,452151LF8,Muni,BBG000R4MPN6,,5070000,US,,,
2023-12-28,NGT2754,FN FM6268 2% 21-01/02/2051,USD,P05,3140X96E0,Mtge,BBG00ZDRKBJ1,,1297532.214,US,,,
2023-12-28,NGT2754,G2 MA7766 2% 21-20/12/2051,USD,P05,36179WTX6,Mtge,BBG0129RB0L9,,1295566.89,US,,,
2024-02-21,NGT6144,,EUR,S01,ASML NA,Equity,BBG000C1HT47,,81471,NL,,,
2024-02-15,NGT6144,DAIWA SECURITIES GROUP INC,JPY,S01,8601 JT,Equity,BBG000BGW9J6,,1557900,JP,,,
2023-12-27,NGT2754,ING GROEP NV 21-31/12/2061 FRN,USD,B03,BR3361788,Corp,BBG012F3T232,,12000000,NL,,,
2024-02-23,NGT2754,,USD,S01,AVTR UN,Equity,BBG00N9SDKZ1,,453267,US,,,
2024-02-16,NGT6144,,USD,S01,BR UN,Equity,BBG000PPFN90,,67683,US,,,
2023-12-28,NGT2754,CZECH REPUBLIC 2% 17-13/10/2033,CZK,B31,AP5145606,Govt,BBG00HY2BK21,,4560000,CZ,,,
2023-12-28,NGT2754,,USD,P05,3140XKQB9,Mtge,BBG01FNBXZP4,,804537.207,US,,,
2024-02-19,NGT6144,AMADEUS IT GROUP SA,EUR,S01,AMS SQ,Equity,BBG000QSDZF1,,93189,ES,,,
2023-12-22,NGT2754,PUT JPY/USD 05/08/2024 131,USD,O02,7250381,,,,-56850000,XX,USD,JPY/USD,
2023-12-27,NGT2754,FR RA8198 5.5% 22-01/11/2052,USD,P05,3133KQDB9,Mtge,BBG01BCHLP86,,562488.528,US,,,
2023-12-28,NGT2754,,EUR,B03,ZO7459118,Corp,BBG00XQYDKQ7,,12000000,ES,,,
2023-12-27,NGT2754,HK GOVT BOND PRO 2.13% 15-16/07/2030,HKD,B31,AF1921549,Govt,BBG009K5G5D3,,150000,HK,,,
2024-02-20,NGT6144,FIDELITY NATIONAL INFO SERV,USD,S01,FIS UN,Equity,BBG000BK2H93,,156888,US,,,
2024-02-27,NGT6144,BEIJER REF AB,SEK,S01,BEIJB SS,Equity,BBG000BJ94K5,,9813,SE,,,
2024-02-23,NGT6144,DOLLARAMA INC,CAD,S01,DOL CT,Equity,BBG000P87C37,,285906,CA,,,
2023-12-28,NGT2754,G2 MA7192 2% 21-20/02/2051,USD,P05,36179V7D6,Mtge,BBG00XZZP6J0,,1066700.325,US,,,
2024-02-15,NGT6144,LY CORP,JPY,S01,4689 JT,Equity,BBG000BV9F96,,1919400,JP,,,
2023-12-22,NGT2754,,KRW,B31,ZO6399778,Govt,BBG00XLVBMB2,,216000000,KR,,,
2023-12-27,NGT2754,JAPAN GOVT 30-YR 1.9% 12-20/09/2042,JPY,B31,EJ3536723,Govt,BBG003C89994,,94350000,JP,,,
2024-02-15,NGT6144,FASTENAL CO,USD,S01,FAST UW,Equity,BBG000BJ96W7,,387228,US,,,
2024-02-26,NGT6144,BANK OF NOVA SCOTIA,CAD,S01,BNS CT,Equity,BBG000BXSYK7,,293895,CA,,,
2024-02-21,NGT6144,RECKITT BENCKISER GROUP PLC,GBP,S01,RKT LN,Equity,BBG000C38NP3,,169605,GB,,,
2023-12-28,NGT2754,FR SD1959 6.5% 22-01/12/2052,USD,P05,3132DPE87,Mtge,BBG01BX1VB97,,516881.052,US,,,
2023-12-27,NGT2754,RUSSIA-OFZ 6.9% 18-23/05/2029,RUB,B31,AR4278297,Govt,BBG00K53FBX6,,7680000,RU,,,
2024-02-28,NGT6144,JULIUS BAER GROUP LTD,CHF,S01,BAER SE,Equity,BBG00HCY7SK3,,58611,CH,,,
2024-02-16,NGT6144,,JPY,S01,6762 JT,Equity,BBG000C26MZ8,,201600,JP,,,
2024-02-21,NGT6144,KESKO OYJ-B SHS,EUR,S01,KESKOB FH,Equity,BBG000BNP2B2,,241872,FI,,,
2023-12-22,NGT2754,PUT USD/JPY 20/02/2024 143,USD,O02,7251307,,,,45930000,US,USD,USD/JPY,9009393
2024-02-28,NGT6144,BECTON DICKINSON AND CO,USD,S01,BDX UN,Equity,BBG000BD00Y0,,118269,US,,,
2023-12-27,NGT2754,,IDR,B31,EJ7558343,Govt,BBG004TSYRY4,,5490000000,ID,,,
2024-02-16,NGT6144,TRANSURBAN GROUP,AUD,S01,TCL AT,Equity,BBG000BW7HV7,,1844877,AU,,,
2023-12-27,NGT2754,CALIFORNIA STATE 7.55% 09-01/04/2039,USD,B31,13063A5G5,Muni,BBG0011PBNZ9,,1890000,US,,,
2024-02-15,NGT6144,CENTENE CORP,USD,S01,CNC UN,Equity,BBG000BDXFR9,,120897,US,,,
2023-12-28,NGT2754,G2 BS1728 4% 20-20/01/2050,USD,P05,3617MB4M8,Mtge,BBG00RCWDC41,,2261319.921,US,,,
2024-02-19,NGT6144,,USD,S01,PWR UN,Equity,BBG000BBLBH6,,66471,US,,,
2024-02-16,NGT6144,,SEK,S01,SCAB SS,Equity,BBG000BCCG29,,310461,SE,,,
2024-02-20,NGT6144,KDDI CORP,JPY,S01,9433 JT,Equity,BBG000BJ7JQ8,,363300,JP,,,
2023-12-27,NGT2754,EUROPEAN INVT BK 1.5% 17-02/03/2027,SEK,B01,AM6099163,Corp,BBG00G2BZYD0,,3000000,LU,,,
2023-12-28,NGT2754,INDONESIA GOVT 7.5% 16-15/08/2032,IDR,B31,AL1453656,Govt,BBG00F7YXHQ2,,10710000000,ID,,,
2023-12-27,NGT2754,,USD,B01,QZ1927370,Corp,BBG00DKKH6V8,,600000,US,,,
2024-02-26,NGT6144,HOME DEPOT INC,USD,S01,HD UN,Equity,BBG000BKZDM1,,102684,US,,,
2024-02-27,NGT6144,MUENCHENER RUECKVER AG-REG,EUR,S01,MUV2 GY,Equity,BBG000BD9FD1,,15063,DE,,,
2024-02-28,NGT6144,TELE2 AB-B SHS,SEK,S01,TEL2B SS,Equity,BBG000ND1YG2,,233625,SE,,,
2023-12-28,NGT2754,SOCIETE GENERALE 23-14/05/2172 FRN,USD,B03,ZH9992624,Corp,BBG01K26CX11,,300000,FR,,,
2024-02-28,NGT6144,KNIGHT-SWIFT TRANSPORTATION,USD,S01,KNX UN,Equity,BBG001BD46F2,,153621,US,,,
2024-02-15,NGT6144,DSV A/S,DKK,S01,DSV DC,Equity,BBG000BSNXK5,,41976,DK,,,
2024-02-26,NGT6144,EXPEDITORS INTL WASH INC,USD,S01,,Equity,BBG000BJ5RP3,6,112041,US,,,
2024-02-19,NGT6144,,DKK,S01,DEMANT DC,Equity,BBG000J940M0,,102501,DK,,,
2024-02-19,NGT6144,,USD,S01,FIS UN,Equity,BBG000BK2H93,,156888,US,,,
2024-02-28,NGT6144,INTACT FINANCIAL CORP,CAD,S01,IFC CT,Equity,BBG000QDQ5G5,,89514,CA,,,
2023-12-28,NGT2754,INTEREST RATE SWAP (C),GBP,IR,,,,,-122100000,GB,GBP,INTEREST RATE SWAP,
2023-12-28,NGT2754,,EUR,B85,BW6672099,Govt,BBG017KH3S99,,600000,FR,,,
2023-12-28,NGT2754,SPANISH GOVT 5.15% 13-31/10/2044,EUR,B31,EJ8738761,Govt,BBG005D3QNJ8,,1080000,ES,,,
2024-02-15,NGT6144,AUTODESK INC,USD,S01,ADSK UW,Equity,BBG000BM7TD3,,125316,US,,,
2024-02-23,NGT6144,SECOM CO LTD,JPY,S01,9735 JT,Equity,BBG000BNHGG5,,32100,JP,,,
2024-02-19,NGT6144,SG HOLDINGS CO LTD,JPY,S01,9143 JT,Equity,BBG00J598YC7,,307800,JP,,,
2023-12-22,NGT2754,JAPAN GOVT 40-YR 0.4% 16-20/03/2056,JPY,B31,LW2394333,Govt,BBG00CZTLD27,,236700000,JP,,,
2024-02-28,NGT6144,DHL GROUP,EUR,S01,DHL GY,Equity,BBG000LW3NX5,,57843,DE,,,
2023-12-27,NGT2754,HALLIBURTON CO 4.85% 15-15/11/2035,USD,B01,QJ6706502,Corp,BBG00BDB4B61,,750000,US,,,
2023-12-22,NGT2754,SINGAPORE GOVT 2.125% 16-01/06/2026,SGD,B31,LW1810024,Govt,BBG00CXKZKT8,,570000,SG,,,
2024-02-19,NGT6144,SONOVA HOLDING AG-REG,CHF,S01,SOON SE,Equity,BBG00HCYSKM5,,33291,CH,,,
2023-12-28,NGT2754,,RON,B31,BM1911627,Govt,BBG00Y1BPYX1,,720000,RO,,,
2024-02-22,NGT6144,CRODA INTERNATIONAL PLC,GBP,S01,CRDA LN,Equity,BBG000BDCLS8,,76749,GB,,,
2023-12-27,NGT2754,REP OF POLAND 1% 19-07/03/2029,EUR,B31,AX4515521,Govt,BBG00NHJ8H67,,150000,PL,,,
2024-02-16,NGT6144,HANG LUNG PROPERTIES LTD,HKD,S01,101 HK,Equity,BBG000BDTCX4,,2709000,HK,,,
2023-12-28,NGT2754,GNR 2021-104 NI 2.5% 21-20/06/2051,USD,P05,CX36BS0R,Mtge,BBG011BZR168,3,6144043.05,US,,,
2023-12-27,NGT2754,WELLS FARGO CO 23-23/10/2034 FRN,USD,B03,ZH5292920,Corp,BBG01JRLDD17,,300000,US,,,
2023-12-22,NGT2754,PUT JPY/USD 09/02/2024 140,USD,O02,7250924,,,,-22491000,XX,USD,JPY/USD,
2024-02-27,NGT6144,SAGE GROUP PLC/THE,GBP,S01,SGE LN,Equity,BBG000BN0PP3,,1034463,GB,,,
2024-02-28,NGT6144,,EUR,S01,UCB BB,Equity,BBG000BD8CR4,,99468,BE,,,
2024-02-21,NGT6144,,USD,S01,MMC UN,Equity,BBG000BP4P74,,191145,US,,,
2024-02-27,NGT6144,,SGD,S01,CIT SP,Equity,BBG000BDFV12,,650400,SG,,,
2024-02-23,NGT6144,UNIVERSAL MUSIC GROUP NV,EUR,S01,UMG NA,Equity,BBG012J967J2,,124098,NL,,,
2023-12-28,NGT2754,,USD,B01,ZK0315711,Corp,BBG01G4GG513,,600000,US,,,
2023-12-22,NGT2754,FHR 4993 LS 5.89762% 20-25/07/2050,USD,P07,CM9B1455,Mtge,BBG00VP1PMV1,,3558478.488,US,,,
2023-12-28,NGT2754,QUEST DIAGNOSTIC 6.4% 23-30/11/2033,USD,B01,ZH8227576,Corp,BBG01JZ65HS2,,300000,US,,,
2023-12-28,NGT2754,,USD,P05,3140XAL83,Mtge,BBG00ZR5N461,,2817231.072,US,,,
2024-02-23,NGT2754,RECKITT BENCKISER GROUP PLC,GBP,S01,RKT LN,Equity,BBG000C38NP3,,145041,GB,,,
2023-12-27,NGT2754,PUT AUD/USD 04/01/2024 0.65,AUD,O02,7252183,,,,34755000,US,AUD,AUD/USD,
2023-12-27,NGT2754,CODELCO INC 3.625% 17-01/08/2027,USD,B01,AO5022774,Corp,BBG00H903HV7,,900000,CL,,,
2024-02-20,NGT6144,ACCIONA SA,EUR,S01,ANA SQ,Equity,BBG000BMJFV0,,17883,ES,,,
2024-02-20,NGT6144,,USD,S01,DAR UN,Equity,BBG000BN91F8,,113655,US,,,
2024-02-27,NGT6144,,EUR,S01,ASML NA,Equity,BBG000C1HT47,,68967,NL,,,
2024-02-15,NGT6144,EDP RENOVAVEIS SA,EUR,S01,EDPR PL,Equity,BBG000PRGX02,,425742,ES,,,
2023-12-28,NGT2754,G2 MA6818 2% 20-20/08/2050,USD,P05,,Mtge,BBG00TGXYH29,,2108800.115,US,,,
2024-02-21,NGT6144,LOGITECH INTERNATIONAL-REG,CHF,S01,LOGN SE,Equity,BBG003FBHSJ2,,109782,CH,,,
2023-12-22,NGT2754,FNCL 5 1/11 5% 11-25/08/2037,USD,P09,01F050619,Mtge,BBG00BT1PNG6,,2400000,US,,,
